DriverId	ADDRESS	CITY	STATE	ZIP	LOCATION
104716	4176 S LUCE AVE	FREMONT	MI	49412-7373	"4176 S LUCE AVE
FREMONT, MI 49412-7373
(43.47814927400003, -85.92004237899994)"
104715	2100 W. 22ND PLACE	CHICAGO	IL	60608	"2100 W. 22ND PLACE
CHICAGO, IL 60608
(41.85125755900003, -87.67843134199995)"
104714	4706 W NORTH AVE	CHICAGO	IL	60639-4613	"4706 W NORTH AVE
CHICAGO, IL 60639-4613
(41.90968746500005, -87.74385098999994)"
104713	1200 W BELMONT AVE	CHICAGO	IL	60657-3207	"1200 W BELMONT AVE
CHICAGO, IL 60657-3207
(41.93980811200004, -87.65928041899997)"
104712	5713 W CHICAGO AVE	CHICAGO	IL	60651-2622	"5713 W CHICAGO AVE
CHICAGO, IL 60651-2622
(41.89478692600005, -87.76844056699997)"
104711	55 E. JACKSON BLVD	CHICAGO	IL	60604	"55 E. JACKSON BLVD
CHICAGO, IL 60604
(41.87823362900008, -87.62538950599998)"
104710	1369 W FULLERTON AVE	CHICAGO	IL	60614-2134	"1369 W FULLERTON AVE
CHICAGO, IL 60614-2134
(41.92521158300008, -87.66263768199997)"
104709	1659 W OGDEN AVE	CHICAGO	IL	60612-3284	"1659 W OGDEN AVE
CHICAGO, IL 60612-3284
(41.87962682400007, -87.66819217499994)"
104708	3210 N KILBOURN AVE	CHICAGO	IL	60641	"3210 N KILBOURN AVE
CHICAGO, IL 60641
(41.93932876300005, -87.73952762899995)"
104706	6200 S OAKLEY AVE	CHICAGO	IL	60636-2016	"6200 S OAKLEY AVE
CHICAGO, IL 60636-2016
(41.78091882000007, -87.68119681899998)"
104705	5955 W FULLERTON AVE	CHICAGO	IL	60639-2240	"5955 W FULLERTON AVE
CHICAGO, IL 60639-2240
(41.923813288000076, -87.77546960299998)"
104704	7710 S CICERO AVE	BURBANK	IL	60459-1583	"7710 S CICERO AVE
BURBANK, IL 60459-1583
(41.752877056000045, -87.74151650599998)"
104703	4045 W LAWRENCE AVE	CHICAGO	IL	60630-2826	"4045 W LAWRENCE AVE
CHICAGO, IL 60630-2826
(41.968202236000025, -87.72974804099994)"
104702	901 S PLYMOUTH CT APT 1404	CHICAGO	IL	60605-2053	"901 S PLYMOUTH CT APT 1404
CHICAGO, IL 60605-2053
(41.86998098600003, -87.62853408299998)"
104701	4802 N BROADWAY ST	CHICAGO	IL	60640-3667	"4802 N BROADWAY ST
CHICAGO, IL 60640-3667
(41.96917744800004, -87.65971306999995)"
104700	400 N LA SALLE DR	CHICAGO	IL	60654-8525	"400 N LA SALLE DR
CHICAGO, IL 60654-8525
(41.88938080300005, -87.63257743999998)"
104698	3216 N LINCOLN AVE	CHICAGO	IL	60657-1106	"3216 N LINCOLN AVE
CHICAGO, IL 60657-1106
(41.94008788100007, -87.66897534099996)"
104697	3822 N SEELEY AVE	CHICAGO	IL	60618-3912	"3822 N SEELEY AVE
CHICAGO, IL 60618-3912
(41.951239900000076, -87.67990741499995)"
104696	1334 E 79TH ST	CHICAGO	IL	60619-3402	"1334 E 79TH ST
CHICAGO, IL 60619-3402
(41.75144494600005, -87.59163977599997)"
104695	4459 W DIVERSEY AVE	CHICAGO	IL	60639-1923	"4459 W DIVERSEY AVE
CHICAGO, IL 60639-1923
(41.931616450000035, -87.73853835299997)"
104694	810 W NORTH AVE	CHICAGO	IL	60642-2502	"810 W NORTH AVE
CHICAGO, IL 60642-2502
(41.91094858400004, -87.64867721499996)"
104691	2047 N HOYNE AVE	CHICAGO	IL	60647-4554	"2047 N HOYNE AVE
CHICAGO, IL 60647-4554
(41.919053775000066, -87.68009459899997)"
104690	2458 S CALIFORNIA AVE	CHICAGO	IL	60608-4604	"2458 S CALIFORNIA AVE
CHICAGO, IL 60608-4604
(41.84659427500003, -87.69526617999998)"
104689	1536 N HALSTED ST	CHICAGO	IL	60622-2571	"1536 N HALSTED ST
CHICAGO, IL 60622-2571
(41.90964361400006, -87.64824910899995)"
104688	3425 N MILWAUKEE AVE	CHICAGO	IL	60641-4040	"3425 N MILWAUKEE AVE
CHICAGO, IL 60641-4040
(41.94349016500007, -87.73096720799998)"
104687	1907 N HALSTED ST	CHICAGO	IL	60614-5578	"1907 N HALSTED ST
CHICAGO, IL 60614-5578
(41.91625187600005, -87.64840619199998)"
104686	5410 W ROOSEVELT RD	CHICAGO	IL	60644-1478	"5410 W ROOSEVELT RD
CHICAGO, IL 60644-1478
(41.86570369900005, -87.75974064199994)"
104685	333 N OAKLEY BLVD	CHICAGO	IL	60612-2266	"333 N OAKLEY BLVD
CHICAGO, IL 60612-2266
(41.88767196900005, -87.68410402599994)"
104684	6316 N NORTHWEST HWY	CHICAGO	IL	60631-1668	"6316 N NORTHWEST HWY
CHICAGO, IL 60631-1668
(41.99604840200004, -87.80529435599999)"
104683	1270 N MILWAUKEE AVE	CHICAGO	IL	60622-2219	"1270 N MILWAUKEE AVE
CHICAGO, IL 60622-2219
(41.904866318000074, -87.66887662099998)"
104682	10022 S HALSTED ST	CHICAGO	IL	60628-1813	"10022 S HALSTED ST
CHICAGO, IL 60628-1813
(41.711609069000076, -87.64306781299996)"
104681	1143 W RUNDELL PL	CHICAGO	IL	60607-3398	"1143 W RUNDELL PL
CHICAGO, IL 60607-3398
(41.88113601100008, -87.65576523599998)"
104680	360 WALL STREET	PRINCETON	NJ	08540-0000	"360 WALL STREET
PRINCETON, NJ 08540-0000
(40.39786903500004, -74.64954667999996)"
104679	2138 N MILWAUKEE AVE	CHICAGO	IL	60647-4015	"2138 N MILWAUKEE AVE
CHICAGO, IL 60647-4015
(41.92003610800003, -87.69272539799994)"
104678	11835 ROE AVE	LEAWOOD	KS	66211-2607	"11835 ROE AVE
LEAWOOD, KS 66211-2607
(38.91383079700006, -94.63969533899996)"
104677	1907 W SCHOOL ST	CHICAGO	IL	60657-2034	"1907 W SCHOOL ST
CHICAGO, IL 60657-2034
(41.94137309100006, -87.67625170999997)"
104676	4431 N BROADWAY ST	CHICAGO	IL	60640-5659	"4431 N BROADWAY ST
CHICAGO, IL 60640-5659
(41.96245045000006, -87.65555509099994)"
104675	6153 S WESTERN AVE	CHICAGO	IL	60636-2047	"6153 S WESTERN AVE
CHICAGO, IL 60636-2047
(41.78192591200008, -87.68366983099997)"
104674	8118 S JUSTINE ST	CHICAGO	IL	60620-4382	"8118 S JUSTINE ST
CHICAGO, IL 60620-4382
(41.746129128000064, -87.66214729599994)"
104673	1633 W 95TH ST	CHICAGO	IL	60643-1331	"1633 W 95TH ST
CHICAGO, IL 60643-1331
(41.72112361200004, -87.66333046499994)"
104672	6856 W NORTH AVE	CHICAGO	IL	60707-4420	"6856 W NORTH AVE
CHICAGO, IL 60707-4420
(41.90901779400008, -87.79672479099997)"
104671	17809 RIDGEWOOD DR	HAZEL CREST	IL	60429-2161	"17809 RIDGEWOOD DR
HAZEL CREST, IL 60429-2161
(41.56544903500003, -87.69141871099998)"
104670	6185 N CANFIELD AVE	CHICAGO	IL	60631-3845	"6185 N CANFIELD AVE
CHICAGO, IL 60631-3845
(41.99296061100006, -87.82214159499995)"
104669	2052 N LINCOLN PARK W	CHICAGO	IL	60614-4702	"2052 N LINCOLN PARK W
CHICAGO, IL 60614-4702
(41.919805910000036, -87.63638810099997)"
104668	3553 N SOUTHPORT AVE	CHICAGO	IL	60657-6993	"3553 N SOUTHPORT AVE
CHICAGO, IL 60657-6993
(41.94677135100005, -87.66390337299998)"
104667	3333 W ARMITAGE AVE	CHICAGO	IL	60647-3717	"3333 W ARMITAGE AVE
CHICAGO, IL 60647-3717
(41.91732363700004, -87.71170002299993)"
104666	3037 S CHRISTIANA AVE	CHICAGO	IL	60623-4606	"3037 S CHRISTIANA AVE
CHICAGO, IL 60623-4606
(41.83782080100008, -87.70847363399997)"
104665	5606 N MAJOR AVE	CHICAGO	IL	60646-6417	"5606 N MAJOR AVE
CHICAGO, IL 60646-6417
(41.98322148200003, -87.77078788199998)"
104664	1900 N AUSTIN AVE	CHICAGO	IL	60639-5010	"1900 N AUSTIN AVE
CHICAGO, IL 60639-5010
(41.91480745000007, -87.77543557599995)"
104662	4369 N ELSTON AVE	CHICAGO	IL	60641-2147	"4369 N ELSTON AVE
CHICAGO, IL 60641-2147
(41.96014473400004, -87.72850374899997)"
104661	8229 W FOREST PRESERVE AVE	CHICAGO	IL	60634-2820	"8229 W FOREST PRESERVE AVE
CHICAGO, IL 60634-2820
(41.94170476800008, -87.83248796399994)"
104660	3628 W MCLEAN AVE	CHICAGO	IL	60647-3623	"3628 W MCLEAN AVE
CHICAGO, IL 60647-3623
(41.918217808000065, -87.71797074099999)"
104659	4859A N MILWAUKEE AVE	CHICAGO	IL	60630-2145	"4859A N MILWAUKEE AVE
CHICAGO, IL 60630-2145
(41.969125735000034, -87.76181889799994)"
104658	7118 S STONY ISLAND AVE	CHICAGO	IL	60649-2323	"7118 S STONY ISLAND AVE
CHICAGO, IL 60649-2323
(41.765457180000055, -87.58633208799995)"
104657	333 W NORTH AVE	CHICAGO	IL	60610	"333 W NORTH AVE
CHICAGO, IL 60610
(41.91108287900005, -87.63819020399995)"
104656	2041 W CARROLL AVE	CHICAGO	IL	60612-1630	"2041 W CARROLL AVE
CHICAGO, IL 60612-1630
(41.88763397300005, -87.67782324599995)"
104655	3858 W 118TH ST	CHICAGO	IL	60803	"3858 W 118TH ST
CHICAGO, IL 60803
(41.67858592700003, -87.71662846999999)"
104654	1500 E 55TH ST	CHICAGO	IL	60615-5504	"1500 E 55TH ST
CHICAGO, IL 60615-5504
(41.795227856000054, -87.58879073099996)"
104653	4143 MEADOW LARK DR	CALABASAS	CA	91302-1846	"4143 MEADOW LARK DR
CALABASAS, CA 91302-1846
(34.14335412400004, -118.62868747699997)"
104652	1342 S HALSTED ST	CHICAGO	IL	60607	"1342 S HALSTED ST
CHICAGO, IL 60607
(41.86449499100007, -87.64687077699995)"
104651	4942 W CHICAGO AVE	CHICAGO	IL	60651-3142	"4942 W CHICAGO AVE
CHICAGO, IL 60651-3142
(41.89499023900004, -87.74957613899994)"
104650	7600 S WESTERN AVE	CHICAGO	IL	60620-5818	"7600 S WESTERN AVE
CHICAGO, IL 60620-5818
(41.75500976400008, -87.68301742399996)"
104649	235 W CERMAK RD	CHICAGO	IL	60616-1913	"235 W CERMAK RD
CHICAGO, IL 60616-1913
(41.852753920000055, -87.63302950499997)"
104648	2804 W CHICAGO AVE	CHICAGO	IL	60622-0000	"2804 W CHICAGO AVE
CHICAGO, IL 60622-0000
(41.89571835300006, -87.69711098299996)"
104647	2425 N ASHLAND AVE	CHICAGO	IL	60614-2020	"2425 N ASHLAND AVE
CHICAGO, IL 60614-2020
(41.925869446000036, -87.66811372499996)"
104646	3951 N KIMBALL AVE	CHICAGO	IL	60618-3318	"3951 N KIMBALL AVE
CHICAGO, IL 60618-3318
(41.95346319400005, -87.71282537799999)"
104645	3159 W VAN BUREN ST	CHICAGO	IL	60612-2740	"3159 W VAN BUREN ST
CHICAGO, IL 60612-2740
(41.875851469000054, -87.70494614499995)"
104644	11041 S KEDZIE AVE	CHICAGO	IL	60655-2221	"11041 S KEDZIE AVE
CHICAGO, IL 60655-2221
(41.692275024000025, -87.70080650699998)"
104643	20 N WACKER DR	CHICAGO	IL	60606-2963	"20 N WACKER DR
CHICAGO, IL 60606-2963
(41.882301589000065, -87.63706608899997)"
104642	9122 S CONSTANCE AVE	CHICAGO	IL	60617-3531	"9122 S CONSTANCE AVE
CHICAGO, IL 60617-3531
(41.72896934700003, -87.57919683199998)"
104641	4730 S LAVERGNE AVE	CHICAGO	IL	60638-2008	"4730 S LAVERGNE AVE
CHICAGO, IL 60638-2008
(41.806619314000045, -87.74804759999995)"
104640	1368 E 53RD ST	CHICAGO	IL	60615-4092	"1368 E 53RD ST
CHICAGO, IL 60615-4092
(41.799522471000046, -87.59239268299996)"
104639	113 N GREEN ST	CHICAGO	IL	60607-2303	"113 N GREEN ST
CHICAGO, IL 60607-2303
(41.88374268800004, -87.64852386799998)"
104638	2151 N SHEFFIELD AVE	CHICAGO	IL	60614-4209	"2151 N SHEFFIELD AVE
CHICAGO, IL 60614-4209
(41.92111158100005, -87.65337302899997)"
104637	10544 S INDIANA AVE	CHICAGO	IL	60628-2823	"10544 S INDIANA AVE
CHICAGO, IL 60628-2823
(41.70217994700005, -87.61853688599996)"
104635	1935 S WABASH AVE	CHICAGO	IL	60616-2053	"1935 S WABASH AVE
CHICAGO, IL 60616-2053
(41.855561332000036, -87.62550358199996)"
104634	5039 S CARPENTER ST	CHICAGO	IL	60609-5025	"5039 S CARPENTER ST
CHICAGO, IL 60609-5025
(41.80226394300007, -87.65139028999994)"
104633	3100 W BELMONT AVE	CHICAGO	IL	60618-5706	"3100 W BELMONT AVE
CHICAGO, IL 60618-5706
(41.93937831100004, -87.70541086899999)"
104631	1327 N HOMAN AVE	CHICAGO	IL	60651-2317	"1327 N HOMAN AVE
CHICAGO, IL 60651-2317
(41.90538677500007, -87.71169345999994)"
104630	26 LAWRENCE AVE	WEST ORANGE	NJ	07052-4308	"26 LAWRENCE AVE
WEST ORANGE, NJ 07052-4308
(40.762744172000055, -74.25636814699999)"
104629	1412 W DIVISION ST	CHICAGO	IL	60642-3321	"1412 W DIVISION ST
CHICAGO, IL 60642-3321
(41.90343205500005, -87.66307886699997)"
104628	1240 W RANDOLPH ST	CHICAGO	IL	60607-1604	"1240 W RANDOLPH ST
CHICAGO, IL 60607-1604
(41.88428771700006, -87.65837011599996)"
104627	7555 SW TECH CENTER DR	TIGARD	OR	97223-8053	"7555 SW TECH CENTER DR
TIGARD, OR 97223-8053
(45.420047183000065, -122.75564932599997)"
104626	1641 E 87TH ST	CHICAGO	IL	60617-2728	"1641 E 87TH ST
CHICAGO, IL 60617-2728
(41.73689471200004, -87.58397835699998)"
104625	111 S MICHIGAN AVE	CHICAGO	IL	60603-6492	"111 S MICHIGAN AVE
CHICAGO, IL 60603-6492
(41.88045154800005, -87.62422779999997)"
104624	405 N WABASH AVE	CHICAGO	IL	60611-7658	"405 N WABASH AVE
CHICAGO, IL 60611-7658
(41.88966196000007, -87.62659363999995)"
104623	2148 W CHICAGO AVE	CHICAGO	IL	60622-4820	"2148 W CHICAGO AVE
CHICAGO, IL 60622-4820
(41.895887738000056, -87.68141114299999)"
104622	4759 W LAKE ST	CHICAGO	IL	60644-2710	"4759 W LAKE ST
CHICAGO, IL 60644-2710
(41.88650355500005, -87.74524525099997)"
104621	4051 N LINCOLN AVE	CHICAGO	IL	60618-3009	"4051 N LINCOLN AVE
CHICAGO, IL 60618-3009
(41.95550910400004, -87.67967350199996)"
104619	161 E ERIE ST	CHICAGO	IL	60611-2817	"161 E ERIE ST
CHICAGO, IL 60611-2817
(41.89411934100008, -87.62355139199997)"
104618	2635 W DEVON AVE	CHICAGO	IL	60659-1812	"2635 W DEVON AVE
CHICAGO, IL 60659-1812
(41.99761930000005, -87.69612570499999)"
104617	18519 ARCADIA AVE	LANSING	IL	60438-2821	"18519 ARCADIA AVE
LANSING, IL 60438-2821
(41.55872086100004, -87.55622378999999)"
104616	4407 N MILWAUKEE AVE	CHICAGO	IL	60630-3709	"4407 N MILWAUKEE AVE
CHICAGO, IL 60630-3709
(41.96088572800005, -87.75464163799995)"
104615	5001 N BRAODWAY AVE	CHICAGO	IL	60640	"5001 N BRAODWAY AVE
CHICAGO, IL 60640
(41.97346395900007, -87.65973441799997)"
104614	1353 S WABASH AVE	CHICAGO	IL	60605-2504	"1353 S WABASH AVE
CHICAGO, IL 60605-2504
(41.86430138900005, -87.62570407899995)"
104613	4803 W ARMITAGE AVE	CHICAGO	IL	60639-3212	"4803 W ARMITAGE AVE
CHICAGO, IL 60639-3212
(41.916919979000056, -87.74628707799997)"
104612	500 N MICHIGAN AVE STE 2300	CHICAGO	IL	60611-3777	"500 N MICHIGAN AVE STE 2300
CHICAGO, IL 60611-3777
(41.89094099300007, -87.62415771699995)"
104611	12850 S PARNELL AVE	CHICAGO	IL	60628-7404	"12850 S PARNELL AVE
CHICAGO, IL 60628-7404
(41.659929230000046, -87.63533715499995)"
104610	1840 S KARLOV AVE	CHICAGO	IL	60623-2795	"1840 S KARLOV AVE
CHICAGO, IL 60623-2795
(41.855638535000026, -87.72729730999998)"
104609	2411 N ASHLAND AVE	CHICAGO	IL	60614-2020	"2411 N ASHLAND AVE
CHICAGO, IL 60614-2020
(41.925463670000056, -87.66809507299996)"
104608	1029 W 35TH ST	CHICAGO	IL	60609-1402	"1029 W 35TH ST
CHICAGO, IL 60609-1402
(41.83064323800005, -87.65231026599997)"
104607	7213 W IRVING PARK RD	CHICAGO	IL	60634-2201	"7213 W IRVING PARK RD
CHICAGO, IL 60634-2201
(41.95273225300008, -87.80789597799998)"
104605	124 W POLK ST	CHICAGO	IL	60605-2099	"124 W POLK ST
CHICAGO, IL 60605-2099
(41.872223965000046, -87.63149157699996)"
104604	1811 W CERMAK RD	CHICAGO	IL	60608-4303	"1811 W CERMAK RD
CHICAGO, IL 60608-4303
(41.852212801000064, -87.67148077799999)"
104603	4740 N CUMBERLAND AVE	CHICAGO	IL	60656-4239	"4740 N CUMBERLAND AVE
CHICAGO, IL 60656-4239
(41.96577037900005, -87.83681951699998)"
104602	1116 W LELAND AVE	CHICAGO	IL	60640-7697	"1116 W LELAND AVE
CHICAGO, IL 60640-7697
(41.96724706700007, -87.65838008699995)"
104601	3235 W 111TH ST	CHICAGO	IL	60655-2730	"3235 W 111TH ST
CHICAGO, IL 60655-2730
(41.69152048400008, -87.70225380499994)"
104600	7003 N WOLCOTT AVE	CHICAGO	IL	60626-2388	"7003 N WOLCOTT AVE
CHICAGO, IL 60626-2388
(42.00905523100005, -87.67800538599994)"
104599	3414 N HARDING AVE	CHICAGO	IL	60618-5136	"3414 N HARDING AVE
CHICAGO, IL 60618-5136
(41.94324997800004, -87.72612774299995)"
104598	1701 W 47TH ST	CHICAGO	IL	60609-3823	"1701 W 47TH ST
CHICAGO, IL 60609-3823
(41.80854362500003, -87.66758030399996)"
104597	5841 S MARYLAND AVE	CHICAGO	IL	60637-1447	"5841 S MARYLAND AVE
CHICAGO, IL 60637-1447
(41.78881314200004, -87.60488815299999)"
104595	420 N MARY AVE	SUNNYVALE	CA	94085-4121	"420 N MARY AVE
SUNNYVALE, CA 94085-4121
(37.390714735000074, -122.04014915099998)"
104594	3320 N HALSTED ST	CHICAGO	IL	60657-2413	"3320 N HALSTED ST
CHICAGO, IL 60657-2413
(41.942450294000025, -87.64935696799995)"
104593	2859 W CHICAGO AVE	CHICAGO	IL	60622-4408	"2859 W CHICAGO AVE
CHICAGO, IL 60622-4408
(41.89564589200006, -87.69893563499994)"
104592	5239 N CENTRAL AVE	CHICAGO	IL	60630-4656	"5239 N CENTRAL AVE
CHICAGO, IL 60630-4656
(41.97668488100004, -87.76842226499997)"
104591	10513 S WESTERN AVE	CHICAGO	IL	60643-2527	"10513 S WESTERN AVE
CHICAGO, IL 60643-2527
(41.70242445200006, -87.68144882399997)"
104590	3120 W SCHUBERT AVE	CHICAGO	IL	60647-1506	"3120 W SCHUBERT AVE
CHICAGO, IL 60647-1506
(41.930234719000055, -87.70581357899994)"
104589	3033 S HALSTED ST	CHICAGO	IL	60608-5804	"3033 S HALSTED ST
CHICAGO, IL 60608-5804
(41.83883135200006, -87.64626424299996)"
104588	3232 N ELSTON AVE	CHICAGO	IL	60618-5828	"3232 N ELSTON AVE
CHICAGO, IL 60618-5828
(41.94028408300005, -87.69965877999994)"
104587	2025 E 95TH ST	CHICAGO	IL	60617-4712	"2025 E 95TH ST
CHICAGO, IL 60617-4712
(41.72246973000006, -87.57460435699994)"
104586	747 N LA SALLE DR	CHICAGO	IL	60654-7213	"747 N LA SALLE DR
CHICAGO, IL 60654-7213
(41.89622176600005, -87.63266821599996)"
104585	2142 W ROSCOE ST	CHICAGO	IL	60618-6286	"2142 W ROSCOE ST
CHICAGO, IL 60618-6286
(41.943187755000054, -87.68261066799994)"
104584	8400 W AMELIA DR	NILES	IL	60714-1829	"8400 W AMELIA DR
NILES, IL 60714-1829
(42.03453835200003, -87.83591139299995)"
104583	1924 W 47TH ST	CHICAGO	IL	60609-3833	"1924 W 47TH ST
CHICAGO, IL 60609-3833
(41.80854823400006, -87.67330138399996)"
104582	1743 W 47TH ST	CHICAGO	IL	60609-3825	"1743 W 47TH ST
CHICAGO, IL 60609-3825
(41.80853455400006, -87.66919419199996)"
104581	3625 N WESTERN AVE	CHICAGO	IL	60618-4714	"3625 N WESTERN AVE
CHICAGO, IL 60618-4714
(41.94727897800004, -87.68823466299995)"
104580	4367 N MILWAUKEE AVE	CHICAGO	IL	60641-1522	"4367 N MILWAUKEE AVE
CHICAGO, IL 60641-1522
(41.960187836000046, -87.75404770499995)"
104579	50 W HURON ST	CHICAGO	IL	60610-6403	"50 W HURON ST
CHICAGO, IL 60610-6403
(41.89487376000005, -87.63040776299994)"
104578	105 REVERE DR	NORTHBROOK	IL	60062-1594	"105 REVERE DR
NORTHBROOK, IL 60062-1594
(42.149597148000055, -87.80390215699998)"
104577	148 LAURA LN	NEW LENOX	IL	60451-1134	"148 LAURA LN
NEW LENOX, IL 60451-1134
(41.540503286000046, -87.97088046699997)"
104576	3128 E 91ST ST	CHICAGO	IL	60617-4406	"3128 E 91ST ST
CHICAGO, IL 60617-4406
(41.73013138300007, -87.54761410999998)"
104575	100 S HALSTED ST	CHICAGO	IL	60661-3508	"100 S HALSTED ST
CHICAGO, IL 60661-3508
(41.880403089000026, -87.64735775299994)"
104574	3333 W FULLERTON AVE	CHICAGO	IL	60647-2513	"3333 W FULLERTON AVE
CHICAGO, IL 60647-2513
(41.92466700600005, -87.71122547199997)"
104573	122 S MICHIGAN AVE	CHICAGO	IL	60603-6191	"122 S MICHIGAN AVE
CHICAGO, IL 60603-6191
(41.88021125100005, -87.62448046799994)"
104572	2000 W. CHICAGO AVE.	CHICAGO	IL	60622-0000	"2000 W. CHICAGO AVE.
CHICAGO, IL 60622-0000
(41.895968398000036, -87.67724103499995)"
104571	667 W DIVERSEY PKWY	CHICAGO	IL	60614-1510	"667 W DIVERSEY PKWY
CHICAGO, IL 60614-1510
(41.93272273100007, -87.64621008599994)"
104570	6122 N CLARK ST	CHICAGO	IL	60660-2410	"6122 N CLARK ST
CHICAGO, IL 60660-2410
(41.993327081000075, -87.67024122899994)"
104569	4631 S RACINE AVE	CHICAGO	IL	60609-3322	"4631 S RACINE AVE
CHICAGO, IL 60609-3322
(41.809717800000044, -87.65522438699998)"
104568	610 S CICERO AVE	CHICAGO	IL	60644-5112	"610 S CICERO AVE
CHICAGO, IL 60644-5112
(41.891889321000065, -87.74573727499995)"
104567	1100 N CLARK ST	CHICAGO	IL	60610-2877	"1100 N CLARK ST
CHICAGO, IL 60610-2877
(41.90202940100005, -87.63143783299995)"
104566	2334 1/2 W DEVON AVE	CHICAGO	IL	60659-2011	"2334 1/2 W DEVON AVE
CHICAGO, IL 60659-2011
(41.997794283000076, -87.68886345099997)"
104565	6102 S KIMBARK AVE	CHICAGO	IL	60637-2824	"6102 S KIMBARK AVE
CHICAGO, IL 60637-2824
(41.784039042000074, -87.59475068599994)"
104564	5813 SKYLANE BLVD	WINDSOR	CA	95492-6836	"5813 SKYLANE BLVD
WINDSOR, CA 95492-6836
(38.52449090400006, -122.80035440299997)"
104563	999 N LAKE SHORE DR	CHICAGO	IL	60611-1305	"999 N LAKE SHORE DR
CHICAGO, IL 60611-1305
(41.90069044900008, -87.61968571099999)"
104562	5810 N EAST CIRCLE AVE	CHICAGO	IL	60631-2419	"5810 N EAST CIRCLE AVE
CHICAGO, IL 60631-2419
(41.98717360900008, -87.80016127599998)"
104561	3619 W NORTH AVE	CHICAGO	IL	60647-4724	"3619 W NORTH AVE
CHICAGO, IL 60647-4724
(41.909962861000054, -87.71757089899995)"
104560	5234 N CLARK ST	CHICAGO	IL	60640-2102	"5234 N CLARK ST
CHICAGO, IL 60640-2102
(41.97719508100005, -87.66841980799995)"
104559	2500 W ARTHINGTON ST	CHICAGO	IL	60612-4108	"2500 W ARTHINGTON ST
CHICAGO, IL 60612-4108
(41.87025862400003, -87.68868919799996)"
104558	9549 S WESTERN AVE	CHICAGO	IL	60643-1013	"9549 S WESTERN AVE
CHICAGO, IL 60643-1013
(41.71975866200006, -87.68197243499998)"
104557	3201 S STATE ST	CHICAGO	IL	60616-4392	"3201 S STATE ST
CHICAGO, IL 60616-4392
(41.83654544900003, -87.62650761799995)"
104556	239 E CHICAGO AVE	CHICAGO	IL	60611-2605	"239 E CHICAGO AVE
CHICAGO, IL 60611-2605
(41.896766771000046, -87.62117984499997)"
104555	11045 S KEDZIE AVE	CHICAGO	IL	60655-2221	"11045 S KEDZIE AVE
CHICAGO, IL 60655-2221
(41.69207328300007, -87.70079367499994)"
104554	7029 S INDIANA	CHICAGO	IL	60637	"7029 S INDIANA
CHICAGO, IL 60637
(41.76666428800007, -87.62010347599994)"
104553	6900 S HALSTED ST	CHICAGO	IL	60621-1712	"6900 S HALSTED ST
CHICAGO, IL 60621-1712
(41.76861014600007, -87.64453697299996)"
104552	3066 S LOCK ST STE 1FF	CHICAGO	IL	60608-5517	"3066 S LOCK ST STE 1FF
CHICAGO, IL 60608-5517
(41.83843035800004, -87.65984503699997)"
104551	2751 N CLYBOURN AVE	CHICAGO	IL	60614-1005	"2751 N CLYBOURN AVE
CHICAGO, IL 60614-1005
(41.93117105700003, -87.67677949099999)"
104550	200 W ADAMS ST	CHICAGO	IL	60606-5230	"200 W ADAMS ST
CHICAGO, IL 60606-5230
(41.87941817400008, -87.63430125299999)"
104548	355 E OHIO ST	CHICAGO	IL	60611-5651	"355 E OHIO ST
CHICAGO, IL 60611-5651
(41.892607517000044, -87.61831636599999)"
104547	1820 W WILSON AVE	CHICAGO	IL	60640-5204	"1820 W WILSON AVE
CHICAGO, IL 60640-5204
(41.965183006000075, -87.67566824399995)"
104546	61 EXECUTIVE BLVD	FARMINGDALE	NY	11735-4710	"61 EXECUTIVE BLVD
FARMINGDALE, NY 11735-4710
(40.71967303000008, -73.42968660499997)"
104545	225 N COLUMBUS DRIVE	CHICAGO	IL	69691	"225 N COLUMBUS DRIVE
CHICAGO, IL 69691
(41.88663975500003, -87.62068487999994)"
104544	125 W 87TH ST	CHICAGO	IL	60620-1304	"125 W 87TH ST
CHICAGO, IL 60620-1304
(41.736259741000026, -87.62695614899997)"
104543	2451 N MILWAUKEE AVE	CHICAGO	IL	60647-2662	"2451 N MILWAUKEE AVE
CHICAGO, IL 60647-2662
(41.92570533500003, -87.70185492699994)"
104542	4807 SOUTH ASHLAND AVENUE 101	CHICAGO	IL	60609	"4807 SOUTH ASHLAND AVENUE 101
CHICAGO, IL 60609
(41.806411903000026, -87.66487359399997)"
104541	9413 S FOREST AVE	CHICAGO	IL	60619-7311	"9413 S FOREST AVE
CHICAGO, IL 60619-7311
(41.72329352200006, -87.61655816399997)"
104540	429 W. OHIO ST 167	CHICAGO	IL	60654	"429 W. OHIO ST 167
CHICAGO, IL 60654
(41.89227412300005, -87.63987955499994)"
104539	4100 S ASHLAND AVE SPC 672	CHICAGO	IL	60609-2330	"4100 S ASHLAND AVE SPC 672
CHICAGO, IL 60609-2330
(41.81960898700004, -87.66526767499994)"
104538	7448 S VINCENNES AVE	CHICAGO	IL	60621-3438	"7448 S VINCENNES AVE
CHICAGO, IL 60621-3438
(41.75856570500008, -87.63122120399998)"
104537	3428 N SOUTHPORT AVE	CHICAGO	IL	60657-1420	"3428 N SOUTHPORT AVE
CHICAGO, IL 60657-1420
(41.944289336000054, -87.66389761199997)"
